goal,keyword,color
14,snorkeler,#0A97D9
14,snorkeling,#0A97D9
14,sockeye,#0A97D9
14,solvents,#0A97D9
14,spear-fishing,#0A97D9
14,squid,#0A97D9
14,starfish,#0A97D9
14,steelhead,#0A97D9
14,sting ray,#0A97D9
14,striped bass,#0A97D9
14,stripers,#0A97D9
14,sturgeon,#0A97D9
14,sublittoral,#0A97D9
14,subtidal,#0A97D9
14,sunfish,#0A97D9
14,surf,#0A97D9
14,surfer,#0A97D9
14,surfing,#0A97D9
14,sushi,#0A97D9
14,sustainable fishery,#0A97D9
14,sustainable future,#0A97D9
14,sustainable futures,#0A97D9
14,sustainable global future,#0A97D9
14,sustainable global futures,#0A97D9
14,sustainable yield,#0A97D9
14,swordfish,#0A97D9
14,tarpon,#0A97D9
14,territorial waters,#0A97D9
14,tidal,#0A97D9
14,tide,#0A97D9
14,tilapia,#0A97D9
14,trawl,#0A97D9
14,trawler,#0A97D9
14,trawlers,#0A97D9
14,tuna,#0A97D9
14,turtle,#0A97D9
14,turtles,#0A97D9
14,UNCLOS,#0A97D9
14,underwater,#0A97D9
14,unregulated fishing,#0A97D9
14,san pedro channel,#0A97D9
14,Port of Los Angeles,#0A97D9
14,unreported fishing,#0A97D9
14,urchin,#0A97D9
14,urchins,#0A97D9
14,viral shunt,#0A97D9
14,walleye,#0A97D9
14,walruses,#0A97D9
14,water planet,#0A97D9
14,water pollution,#0A97D9
14,watermen,#0A97D9
14,waters,#0A97D9
14,watershed,#0A97D9
14,waterway,#0A97D9
14,waterways,#0A97D9
14,whale,#0A97D9
14,whales,#0A97D9
14,wild caught,#0A97D9
14,zooplankton,#0A97D9
14,zooxanthellae,#0A97D9
15,afforestation,#56C02B
15,agricultural,#56C02B
15,fungi,#56C02B
15,alien species,#56C02B
15,amphibian,#56C02B
15,amphibians,#56C02B
15,ancient environment,#56C02B
15,ancient environments,#56C02B
15,fungi,#56C02B
15,animal and human interconnections,#56C02B
15,animal behavior,#56C02B
15,animal welfare,#56C02B
15,antelope,#56C02B
15,ape,#56C02B
15,apes,#56C02B
15,archipelago,#56C02B
15,bald eagle,#56C02B
15,bald eagles,#56C02B
15,bee,#56C02B
15,bees,#56C02B
15,environmental predictors,#56C02B
15,environmental predictor,#56C02B
15,species richness,#56C02B
15,biological diversity,#56C02B
15,biodiversity,#56C02B
15,biology and evolution,#56C02B
15,biome,#56C02B
15,tree of life,#56C02B
15,biomes,#56C02B
15,bioremediation,#56C02B
15,biosedimentology,#56C02B
15,biosphere,#56C02B
15,bioturbation,#56C02B
15,bird,#56C02B
15,birds,#56C02B
15,black bear,#56C02B
15,black bears,#56C02B
15,bobcat,#56C02B
15,bobcats,#56C02B
15,buffaloes,#56C02B
15,cheetah,#56C02B
15,chimpanzees,#56C02B
15,chimps,#56C02B
15,conservancy,#56C02B
15,human impacts on nitrogen,#56C02B
15,conservation management,#56C02B
15,conservation status,#56C02B
15,conservation biology,#56C02B
15,conservation ecology,#56C02B
15,conservation of the environment,#56C02B
15,conservation paleoecology,#56C02B
15,conservationist,#56C02B
15,conservationists,#56C02B
15,corridors,#56C02B
15,cougar,#56C02B
15,cougars,#56C02B
15,InSAR,#56C02B
15,Interferometric synthetic aperture radar,#56C02B
15,coyote,#56C02B
15,creature,#56C02B
15,creatures,#56C02B
15,critically endangered,#56C02B
15,critter,#56C02B
15,critters,#56C02B
15,crocodile,#56C02B
15,crocodiles,#56C02B
15,foothill,#56C02B
15,foothills,#56C02B
15,geophysical,#56C02B
15,cropland,#56C02B
15,croplands,#56C02B
15,deer,#56C02B
15,deforestation,#56C02B
15,degradation-neutral,#56C02B
15,Depositional Systems,#56C02B
15,desertification,#56C02B
15,dinosaur,#56C02B
15,dinosoars,#56C02B
15,dog,#56C02B
15,dogs,#56C02B
15,dragon,#56C02B
15,drought,#56C02B
15,dune,#56C02B
15,dunes,#56C02B
15,eagle,#56C02B
15,eagles,#56C02B
15,earth and environmental,#56C02B
15,earth systems,#56C02B
15,earth system,#56C02B
15,earth science,#56C02B
15,earth sciences,#56C02B
15,eco tourism,#56C02B
15,ecological interactions,#56C02B
15,ecological modeling,#56C02B
15,ecologist,#56C02B
15,ecologists,#56C02B
15,introduction to ecology,#56C02B
15,ecosystem,#56C02B
15,ecosystems,#56C02B
15,ecotourism,#56C02B
15,edge effect,#56C02B
15,edge effects,#56C02B
15,elephant,#56C02B
15,elephants,#56C02B
15,elk,#56C02B
15,endemic species,#56C02B
15,endangered species,#56C02B
15,environment and life study,#56C02B
15,environment and politics,#56C02B
15,environmental biology,#56C02B
15,environmental challenge,#56C02B
15,environmental challenges,#56C02B
15,anthropogenic,#56C02B
15,environmental change,#56C02B
15,environmental conservation,#56C02B
15,environmental contaminant,#56C02B
15,environmental contaminants,#56C02B
15,environmental context,#56C02B
15,environmental crisis,#56C02B
15,environmental degradation,#56C02B
15,environmental ethics,#56C02B
15,environmental factors,#56C02B
15,environmental health,#56C02B
15,environmental issues,#56C02B
15,environmental microbiology,#56C02B
15,environmental planning,#56C02B
15,environmental policy,#56C02B
15,environmental problem,#56C02B
15,environmental problems,#56C02B
15,environmental processes,#56C02B
15,environmental protection,#56C02B
15,environmental quality,#56C02B
15,environmental review,#56C02B
15,environmental science,#56C02B
15,environmental science,#56C02B
15,environmental sciences,#56C02B
15,environmental scientists,#56C02B
15,environmental stewardship,#56C02B
15,environmental studies,#56C02B
15,environmentalist,#56C02B
15,environmentalists,#56C02B
15,environmentally sensitive,#56C02B
15,estuaries,#56C02B
15,estuary,#56C02B
15,evergreen,#56C02B
15,evolution and adaptation,#56C02B
15,evolution and biology,#56C02B
15,evolution of life,#56C02B
15,extinct species,#56C02B
15,extinctions,#56C02B
15,falcon,#56C02B
15,falcons,#56C02B
15,farm,#56C02B
15,farmland,#56C02B
15,farmlands,#56C02B
15,farms,#56C02B
15,fauna,#56C02B
15,federal land,#56C02B
15,federal lands,#56C02B
15,feline,#56C02B
15,felines,#56C02B
15,felling,#56C02B
15,feral,#56C02B
15,fires,#56C02B
15,flood plain,#56C02B
15,floodplain,#56C02B
15,floods,#56C02B
15,flower,#56C02B
15,flowers,#56C02B
15,forest,#56C02B
15,forest management,#56C02B
15,forested,#56C02B
15,forester,#56C02B
15,foresters,#56C02B
15,forestland,#56C02B
15,forestry,#56C02B
15,forests,#56C02B
15,fox,#56C02B
15,foxes,#56C02B
15,frog,#56C02B
15,frogs,#56C02B
15,genetic diversity,#56C02B
15,genetic resources,#56C02B
15,geochemical,#56C02B
15,geological,#56C02B
15,geology,#56C02B
15,geomechanical,#56C02B
15,geomorphology,#56C02B
15,geoscience,#56C02B
15,geosciences,#56C02B
15,geospatial,#56C02B
15,geosystems,#56C02B
15,giraffe,#56C02B
15,giraffes,#56C02B
15,glacier,#56C02B
15,glaciers,#56C02B
15,global warming,#56C02B
15,gorilla,#56C02B
15,gorillas,#56C02B
15,grasses,#56C02B
15,grassland,#56C02B
15,grasslands,#56C02B
15,greening,#56C02B
15,grizzlies,#56C02B
15,grizzly,#56C02B
15,grizzly bear,#56C02B
15,grizzly bears,#56C02B
15,groundwater,#56C02B
15,habitat,#56C02B
15,habitat degradation,#56C02B
15,habitat fragmentation,#56C02B
15,habitat loss,#56C02B
15,habitats,#56C02B
15,hardwood,#56C02B
15,hardwoods,#56C02B
15,headwaters,#56C02B
15,healthy environment,#56C02B
15,healthy environments,#56C02B
15,healthy soil,#56C02B
15,hippo,#56C02B
15,hippos,#56C02B
15,historical climate,#56C02B
15,human and animal interconnections,#56C02B
15,hunter-gather,#56C02B
15,hunting,#56C02B
15,illegal hunting,#56C02B
15,illegal pet,#56C02B
15,indigenous people,#56C02B
15,indigenous peoples,#56C02B
15,indigenous person,#56C02B
15,indigenous practice,#56C02B
15,indigenous practices,#56C02B
15,insect,#56C02B
15,insects,#56C02B
15,invasive organism,#56C02B
15,invasive organisms,#56C02B
15,invasive plant,#56C02B
15,invasive species,#56C02B
15,invertebrates,#56C02B
15,iucn,#56C02B
15,jaguar,#56C02B
15,jaguars,#56C02B
15,jungle,#56C02B
15,jungles,#56C02B
15,koala,#56C02B
15,koalas,#56C02B
15,lakes,#56C02B
15,land conservation,#56C02B
15,land cover,#56C02B
15,land degradation,#56C02B
15,land energy,#56C02B
15,erosion-rate,#56C02B
15,land erosion,#56C02B
15,land pollution,#56C02B
15,land preservation,#56C02B
15,land restoration,#56C02B
15,land trust,#56C02B
15,land water,#56C02B
15,landform,#56C02B
15,landforms,#56C02B
15,landmass,#56C02B
15,landowners,#56C02B
15,light pollution,#56C02B
15,outdoor artificial light,#56C02B
15,landscape fragmentation,#56C02B
15,landsat,#56C02B
15,landscape analysis,#56C02B
15,landscapes,#56C02B
15,landslide,#56C02B
15,landslides,#56C02B
15,leopards,#56C02B
15,anthropocene,#56C02B
15,lion,#56C02B
15,lions,#56C02B
15,species diversification,#56C02B
15,lizard,#56C02B
15,lizards,#56C02B
15,local environment,#56C02B
15,local species,#56C02B
15,Lotka-Volterra,#56C02B
15,lynx,#56C02B
15,mammal behavior,#56C02B
15,mammalian group,#56C02B
15,mammalian groups,#56C02B
15,mammology,#56C02B
15,manatee,#56C02B
15,manatees,#56C02B
15,mangrove,#56C02B
15,mangroves,#56C02B
15,mantle convection,#56C02B
15,marsh,#56C02B
15,marshes,#56C02B
15,mass extinction,#56C02B
15,mountain,#56C02B
15,mountains,#56C02B
15,mudslide,#56C02B
15,mudslides,#56C02B
15,shrub,#56C02B
15,national forest,#56C02B
15,national forests,#56C02B
15,national park,#56C02B
15,national parks,#56C02B
15,native populations,#56C02B
15,native population,#56C02B
15,native american,#56C02B
15,native americas,#56C02B
15,native organism,#56C02B
15,native organisms,#56C02B
15,plant-human,#56C02B
15,native plant,#56C02B
15,native practices,#56C02B
15,native species,#56C02B
15,natural environments,#56C02B
15,natural environment,#56C02B
15,natural conservation,#56C02B
15,natural history,#56C02B
15,green worlds,#56C02B
15,green world,#56C02B
15,natural landscape,#56C02B
15,natural preservation,#56C02B
15,natural reserve,#56C02B
15,natural resource,#56C02B
15,natural resources,#56C02B
15,natural selection,#56C02B
15,nature environment,#56C02B
15,nature conservancy,#56C02B
15,nature conservation,#56C02B
15,nature preservation,#56C02B
15,nitrogen cycle,#56C02B
15,nitrogen fixation,#56C02B
15,non-native,#56C02B
15,orangutan,#56C02B
15,orangutans,#56C02B
15,organismal biology,#56C02B
15,otter,#56C02B
15,otters,#56C02B
15,owl,#56C02B
15,owls,#56C02B
15,paleoecological,#56C02B
15,paleoenvironmental,#56C02B
15,panda,#56C02B
15,panther,#56C02B
15,permafrost,#56C02B
15,pet trade,#56C02B
15,pine,#56C02B
15,pines,#56C02B
15,pinetree,#56C02B
15,pinetrees,#56C02B
15,plantation,#56C02B
15,plantations,#56C02B
15,poacher,#56C02B
15,poachers,#56C02B
15,poaching,#56C02B
15,polar bear,#56C02B
15,polar bears,#56C02B
15,pollinator,#56C02B
15,pollinators,#56C02B
15,micropollutant,#56C02B
15,pollutant,#56C02B
15,pollutants,#56C02B
15,ponds,#56C02B
15,predator,#56C02B
15,predator-prey cycle,#56C02B
15,preserve land,#56C02B
15,preserve nature,#56C02B
15,prey,#56C02B
15,primate,#56C02B
15,primates,#56C02B
15,protected area,#56C02B
15,protected reserve,#56C02B
15,protection of the environment,#56C02B
15,public lands,#56C02B
15,rainforest,#56C02B
15,rainforests,#56C02B
15,raptor,#56C02B
15,raptors,#56C02B
15,red list,#56C02B
15,redd,#56C02B
15,reforestation,#56C02B
15,replanting,#56C02B
15,reptile,#56C02B
15,reptiles,#56C02B
15,rhino,#56C02B
15,rhinos,#56C02B
15,riparian,#56C02B
15,rocks,#56C02B
15,safari,#56C02B
15,salamander,#56C02B
15,salamanders,#56C02B
15,seabirds,#56C02B
15,sediment,#56C02B
15,sedimentological,#56C02B
15,sediments,#56C02B
15,shorelines,#56C02B
15,snake,#56C02B
15,soil crisis,#56C02B
15,soil degradation,#56C02B
15,soil moisture,#56C02B
15,soil health,#56C02B
15,soil microbes,#56C02B
15,spatial science,#56C02B
15,species trafficking,#56C02B
15,squirrel,#56C02B
15,subspecies,#56C02B
15,sustainability,#56C02B
15,sustainable future,#56C02B
15,sustainable futures,#56C02B
15,sustainable global future,#56C02B
15,sustainable global futures,#56C02B
15,sustainable life,#56C02B
15,tek,#56C02B
15,terrestrial ecology,#56C02B
15,biological networks,#56C02B
15,biological network,#56C02B
15,terrestrial foodweb,#56C02B
15,terrestrial foodwebs,#56C02B
15,terrestrial life,#56C02B
15,terrestrial setting,#56C02B
15,terrestrial settings,#56C02B
15,threatened species,#56C02B
15,tiger,#56C02B
15,tigers,#56C02B
15,timber,#56C02B
15,timberland,#56C02B
15,toad,#56C02B
15,toads,#56C02B
15,topsoil,#56C02B
15,tortoise,#56C02B
15,tortoises,#56C02B
15,traditional ecological knowledge,#56C02B
15,traditional knowledge,#56C02B
15,trafficking of protected,#56C02B
15,trafficking of species,#56C02B
15,tropical environment,#56C02B
15,tropical island,#56C02B
15,tropical islands,#56C02B
15,turtle,#56C02B
15,turtles,#56C02B
15,unep,#56C02B
15,upland,#56C02B
15,vegetation,#56C02B
15,waterfowl,#56C02B
15,watershed,#56C02B
15,watersheds,#56C02B
15,weed,#56C02B
15,weeds,#56C02B
15,wetland,#56C02B
15,wetlands,#56C02B
15,white tailed deer,#56C02B
15,wilderness,#56C02B
15,wildlife,#56C02B
15,wolf,#56C02B
15,wolves,#56C02B
15,woodland,#56C02B
15,woodlands,#56C02B
15,wwf,#56C02B
15,zebra,#56C02B
15,zebras,#56C02B
15,zoo,#56C02B
15,zoos,#56C02B
16,abduction,#00689D
16,abductions,#00689D
16,abortion,#00689D
16,abuse,#00689D
16,abused,#00689D
16,abuser,#00689D
16,abuses,#00689D
16,abusing,#00689D
16,abusive,#00689D
16,accountability,#00689D
16,accountable institutions,#00689D
16,advocacy,#00689D
16,aggravated sexual,#00689D
16,al qaeda,#00689D
16,al qaida,#00689D
16,al zarqawi,#00689D
16,animal cruelty,#00689D
16,anti corruption,#00689D
16,anti semitism,#00689D
16,antiterrorism,#00689D
16,aqap,#00689D
16,Arab-Israeli,#00689D
16,arms flows,#00689D
16,arson,#00689D
16,arsons,#00689D
16,assault,#00689D
16,assaulting,#00689D
16,assaults,#00689D
16,atrocities,#00689D
16,attacks,#00689D
16,bin laden,#00689D
16,bioterrorism,#00689D
16,birth registration,#00689D
16,black market,#00689D
16,bombing,#00689D
16,bombings,#00689D
16,break ins,#00689D
16,bribe,#00689D
16,bribery,#00689D
16,bribes,#00689D
16,brutal,#00689D
16,brutality,#00689D
16,bullying,#00689D
16,burglaries,#00689D
16,burglary,#00689D
16,capital punishment,#00689D
16,cartel,#00689D
16,censorship,#00689D
16,cheating,#00689D
16,child abuse,#00689D
16,child molestation,#00689D
16,child molester,#00689D
16,child porn,#00689D
16,child pornography,#00689D
16,child protective services,#00689D
16,child soldier,#00689D
16,child soldiers,#00689D
16,child welfare,#00689D
16,christian national,#00689D
16,christian nationalist,#00689D
16,civic engagement,#00689D
16,civil liberties,#00689D
16,civil procedure,#00689D
16,civil rights,#00689D
16,civil society,#00689D
16,cocaine,#00689D
16,code enforcement,#00689D
16,communism,#00689D
16,communist,#00689D
16,conspiracy,#00689D
16,constitution,#00689D
16,constitutional,#00689D
16,corporal punishment,#00689D
16,corporate governance,#00689D
16,corrupt,#00689D
16,corruption,#00689D
16,counterterrorism,#00689D
16,court,#00689D
16,CPS,#00689D
16,crack pipe,#00689D
16,crime,#00689D
16,crimes,#00689D
16,criminal,#00689D
16,criminality,#00689D
16,criminals,#00689D
16,crises,#00689D
16,crisis,#00689D
16,cross burning,#00689D
16,cruelty,#00689D
16,cultural negotiation,#00689D
16,cultural violence,#00689D
16,cyberbullying,#00689D
16,cybercrime,#00689D
16,data privacy,#00689D
16,data rights,#00689D
16,death,#00689D
16,death penalty,#00689D
16,deaths,#00689D
16,decriminalize,#00689D
16,democracies,#00689D
16,democracy,#00689D
16,democratic,#00689D
16,democratization,#00689D
16,Department of the Treasury,#00689D
16,dictator,#00689D
16,dictatorship,#00689D
16,Disabilities Act,#00689D
16,disappearances,#00689D
16,domestic terrorism,#00689D
16,domestic terrorist,#00689D
16,domestic violence,#00689D
16,drug operation,#00689D
16,drug operations,#00689D
16,drug trade,#00689D
16,drug trading,#00689D
16,effective institutions,#00689D
16,embezzlement,#00689D
16,enforce,#00689D
16,environmental and regulatory,#00689D
16,environmental governance,#00689D
16,environmental studies,#00689D
16,equal access,#00689D
16,ESG,#00689D
16,European Union,#00689D
16,exploitation,#00689D
16,extremist,#00689D
16,extremists,#00689D
16,fair institution,#00689D
16,fair institutions,#00689D
16,fair trial,#00689D
16,fatal shooting,#00689D
16,fatality,#00689D
16,felonies,#00689D
16,felony,#00689D
16,first amendment,#00689D
16,fondled,#00689D
16,fondling,#00689D
16,forcibly displaced,#00689D
16,forensic,#00689D
16,forensics,#00689D
16,fraud,#00689D
16,fraudulent,#00689D
16,free speech,#00689D
16,free trade,#00689D
16,freedoms,#00689D
16,gay marriage,#00689D
16,gender discrimination,#00689D
16,genocide,#00689D
16,gerrymandering,#00689D
16,global governance,#00689D
16,global peace,#00689D
16,global security,#00689D
16,Federal Communication Commission ,#00689D
16,federal system,#00689D
16,Environmental Protection Agency,#00689D
16,government,#00689D
16,governmental,#00689D
16,grassroots,#00689D
16,greed,#00689D
16,green card,#00689D
16,green peace,#00689D
16,greenpeace,#00689D
16,groped,#00689D
16,groping,#00689D
16,Group of Twenty,#00689D
16,guerrilla,#00689D
16,gun,#00689D
16,guns,#00689D
16,harassment,#00689D
16,hate crime,#00689D
16,hatred,#00689D
16,hazing,#00689D
16,heroine,#00689D
16,holocaust,#00689D
16,homeland security,#00689D
16,homeless,#00689D
16,homelessness,#00689D
16,homicide,#00689D
16,homicides,#00689D
16,homophobia,#00689D
16,human rights,#00689D
16,human trafficking,#00689D
16,humane treatment,#00689D
16,ICC,#00689D
16,identity theft,#00689D
16,illegal,#00689D
16,illicit,#00689D
16,incest,#00689D
16,inclusive institutions,#00689D
16,inclusive societies,#00689D
16,inclusive society,#00689D
16,indecency,#00689D
16,indecent assault,#00689D
16,indecent exposure,#00689D
16,infanticide,#00689D
16,information security,#00689D
16,innocent until proven guilty,#00689D
16,institutional development,#00689D
16,insurgency,#00689D
16,insurgents,#00689D
16,intercourse,#00689D
16,international cooperation,#00689D
16,city officials,#00689D
16,authorities,#00689D
16,police,#00689D
16,city hall,#00689D
16,internment,#00689D
16,Israel,#00689D
16,jihad,#00689D
16,jihadi,#00689D
16,jihadis,#00689D
16,jihadist,#00689D
16,jihadists,#00689D
16,judge,#00689D
16,judiciary,#00689D
16,just trial,#00689D
16,justice,#00689D
16,kidnapping,#00689D
16,kidnappings,#00689D
16,killings,#00689D
16,kkk,#00689D
16,klu klux klan,#00689D
16,land feud,#00689D
16,land ownership,#00689D
16,law,#00689D
16,laws,#00689D
16,leadership and change,#00689D
16,leadership and ethics,#00689D
16,leadership and management,#00689D
16,leadership governance,#00689D
16,legal,#00689D
16,lewd,#00689D
16,lewdness,#00689D
16,liberties,#00689D
16,liberty,#00689D
16,litigious,#00689D
16,mafia,#00689D
16,maltreatment,#00689D
16,mask mandate,#00689D
16,massacre,#00689D
16,Middle East,#00689D
16,militant,#00689D
16,militants,#00689D
16,militia,#00689D
16,misconduct,#00689D
16,mistreatment,#00689D
16,molest,#00689D
16,molestation,#00689D
16,molested,#00689D
16,molesting,#00689D
16,morality,#00689D
16,mujahideen,#00689D
16,murder,#00689D
16,murdered,#00689D
16,murderer,#00689D
16,murders,#00689D
16,national institutions,#00689D
16,national security,#00689D
16,nationalism,#00689D
16,nationalist,#00689D
16,nazi,#00689D
16,nazism,#00689D
16,neglect,#00689D
16,neo-nazi,#00689D
16,nepotism,#00689D
16,network security,#00689D
16,non profit,#00689D
16,non-discriminatory,#00689D
16,nonprofit organization,#00689D
16,nonprofit organizations,#00689D
16,oppressive,#00689D
16,organizational change,#00689D
16,Palestine,#00689D
16,participatory decision-making,#00689D
16,passport,#00689D
16,peace,#00689D
16,peaceful protest,#00689D
16,peaceful societies,#00689D
16,pedophile,#00689D
16,pedophiles,#00689D
16,pedophilia,#00689D
16,persecution,#00689D
16,personal data,#00689D
16,personal privacy,#00689D
16,personal rights,#00689D
16,piracy,#00689D
16,policies,#00689D
16,policing,#00689D
16,child protection,#00689D
16,policy,#00689D
16,political,#00689D
16,politically,#00689D
16,politics,#00689D
16,pornographic,#00689D
16,poverty,#00689D
16,presidency,#00689D
16,president,#00689D
16,prosecuter,#00689D
16,prosecution,#00689D
16,protect people,#00689D
16,protest,#00689D
16,public diplomacy,#00689D
16,public engagement,#00689D
16,public organization,#00689D
16,qaeda,#00689D
16,racial profiling,#00689D
16,radical islam,#00689D
16,radical islamist,#00689D
16,radical islamists,#00689D
16,rape,#00689D
16,raped,#00689D
16,rapes,#00689D
16,raping,#00689D
16,rapist,#00689D
16,regime,#00689D
16,regulations,#00689D
16,regulatory standards,#00689D
16,regulatory challenges,#00689D
16,regulatory compliance,#00689D
16,regulatory science,#00689D
16,representative decision-making,#00689D
16,responsible tourism,#00689D
16,responsive decision-making,#00689D
16,robberies,#00689D
16,robbery,#00689D
16,rubber bullets,#00689D
16,sex offender,#00689D
16,sex trade,#00689D
16,sexting,#00689D
16,sexual abuse,#00689D
16,sexual assault,#00689D
16,sexual assaults,#00689D
16,sexual encounters,#00689D
16,sexual exploitation,#00689D
16,sexual imposition,#00689D
16,sexual predator,#00689D
16,sexual predators,#00689D
16,sexually abused,#00689D
16,sexually abusing,#00689D
16,sexually assaulted,#00689D
16,sexually assaulting,#00689D
16,sexually explicit,#00689D
16,sexually harassed,#00689D
16,sexually molested,#00689D
16,shootings,#00689D
16,shoplifting,#00689D
16,slaying,#00689D
16,slayings,#00689D
16,social good,#00689D
16,social support,#00689D
16,social programs,#00689D
16,social program,#00689D
16,social governance,#00689D
16,social change,#00689D
16,just society,#00689D
16,social responsibility,#00689D
16,social services,#00689D
16,socialism,#00689D
16,socialist,#00689D
16,socially responsible,#00689D
16,solidarity,#00689D
16,sovereignty,#00689D
16,stabbing,#00689D
16,stakeholder engagement,#00689D
16,stalking,#00689D
16,steal,#00689D
16,steals,#00689D
16,stolen,#00689D
16,structural racism,#00689D
16,structural reforms,#00689D
16,structural violence,#00689D
16,suicide,#00689D
16,suicides,#00689D
16,surveillance,#00689D
16,sustainability,#00689D
16,sustainable development,#00689D
16,sustainable future,#00689D
16,sustainable futures,#00689D
16,sustainable global future,#00689D
16,sustainable global futures,#00689D
16,swastika,#00689D
16,systemic discrimination,#00689D
16,systemic level,#00689D
16,systemic racism,#00689D
16,taliban,#00689D
16,tax systems,#00689D
16,terror,#00689D
16,terrorism,#00689D
16,terrorist,#00689D
16,terrorists,#00689D
16,theft,#00689D
16,thefts,#00689D
16,threats,#00689D
16,torture,#00689D
16,totalitarian,#00689D
16,tourist visa,#00689D
16,trade organization,#00689D
16,trafficking of children,#00689D
16,trafficking of drugs,#00689D
16,trafficking of humans,#00689D
16,child trafficking,#00689D
16,sex trafficking,#00689D
16,drug trafficking,#00689D
16,transparency,#00689D
16,transparent institutions,#00689D
16,Treaty,#00689D
16,United Nations,#00689D
16,vandalism,#00689D
16,victimization,#00689D
16,violence,#00689D
16,violent,#00689D
16,vote,#00689D
16,voter,#00689D
16,voting rights,#00689D
16,war,#00689D
16,warfare,#00689D
16,warfare,#00689D
16,wealth disparity,#00689D
16,wealth gap,#00689D
16,weapons,#00689D
16,world trade organisation,#00689D
17,global threats,#19486A
17,transnational,#19486A
17,global threat,#19486A
17,environmental goals,#19486A
17,sustainable goals,#19486A
17,Sustainable Development Goals,#19486A
17,"access to science, technology and innovation",#19486A
17,"availability of high-quality, timely and reliable data",#19486A
17,capacity development,#19486A
17,capacity-building,#19486A
17,capacity-developing,#19486A
17,civil society partnership,#19486A
17,climate justice,#19486A
17,concessional terms,#19486A
17,coordinated policies,#19486A
17,covid-related aid,#19486A
17,Cross-sectoral communication,#19486A
17,debt distress,#19486A
17,debt financing,#19486A
17,debt forgiveness,#19486A
17,debt relief,#19486A
17,debt restructuring,#19486A
17,developing countries,#19486A
17,development assistance,#19486A
17,development bank,#19486A
17,development of environmentally sound technologies,#19486A
17,diffusion of environmentally sound technologies,#19486A
17,dissemination of environmentally sound technologies,#19486A
17,Doha Development Agenda,#19486A
17,duty-free market,#19486A
17,ecocriticism,#19486A
17,economic alliance,#19486A
17,economic stability,#19486A
17,global partnerships,#19486A
17,effective civil society partnerships,#19486A
17,effective public partnerships,#19486A
17,effective public-private partnerships,#19486A
17,enhance knowledge sharing,#19486A
17,Environmental Social Governance,#19486A
17,environmental studies,#19486A
17,ESG,#19486A
17,external debt,#19486A
17,financial commitment,#19486A
17,foreign direct investment,#19486A
17,free trade,#19486A
17,G-20,#19486A
17,G20,#19486A
17,Gates Foundation,#19486A
17,GDP,#19486A
17,global affairs,#19486A
17,global cooperation,#19486A
17,global exports,#19486A
17,global governance,#19486A
17,global issue,#19486A
17,global issues,#19486A
17,global macroeconomic,#19486A
17,Global partnership,#19486A
17,Global South,#19486A
17,Global support,#19486A
17,global technology facilitation,#19486A
17,global trade,#19486A
17,global treaty,#19486A
17,gross domestic product,#19486A
17,gross national income,#19486A
17,IDB,#19486A
17,IMF,#19486A
17,indebted poor countries,#19486A
17,information and communications technology,#19486A
17,Inter-American Development Bank,#19486A
17,international agreement,#19486A
17,international aid,#19486A
17,international collaboration,#19486A
17,international cooperation,#19486A
17,international cooperative,#19486A
17,international coordination,#19486A
17,international economic development,#19486A
17,international economic security,#19486A
17,International education,#19486A
17,international environmental,#19486A
17,international investment,#19486A
17,International Monetary Fund,#19486A
17,international relations,#19486A
17,international remittances,#19486A
17,international security,#19486A
17,international support,#19486A
17,international treaty,#19486A
17,investment promotion regimes,#19486A
17,least developed countries,#19486A
17,market access,#19486A
17,MIGA,#19486A
17,mobilize and share expertise,#19486A
17,mobilize and share financial resources,#19486A
17,mobilize and share knowledge,#19486A
17,mobilize and share technology,#19486A
17,mobilize resources,#19486A
17,multi-stakeholder partnerships,#19486A
17,multilateral investment,#19486A
17,multilateral Investments,#19486A
17,multilateral trade,#19486A
17,NAFTA,#19486A
17,national sovereignty,#19486A
17,NATO,#19486A
17,North-South cooperation,#19486A
17,ODA,#19486A
17,ODA/GNI,#19486A
17,OECD,#19486A
17,Official development assistance,#19486A
17,Open Access,#19486A
17,Organisation for Economic Co-operation and Development,#19486A
17,Organisation for Economic Cooperation and Development,#19486A
17,partnership strategies,#19486A
17,partnerships for the goals,#19486A
17,policy coherence,#19486A
17,policy space,#19486A
17,public partnership,#19486A
17,public-private partnership,#19486A
17,quota-free market,#19486A
17,Regional and national government relations,#19486A
17,remittances,#19486A
17,resource mobilization,#19486A
17,SDG,#19486A
17,SDGs,#19486A
17,small island developing States,#19486A
17,South-South cooperation,#19486A
17,sovereign country,#19486A
17,sovereign nation,#19486A
17,sovereignty,#19486A
17,strategies of partnerships,#19486A
17,sustainability,#19486A
17,SDGs,#19486A
17,sustainable future,#19486A
17,sustainable futures,#19486A
17,sustainable global future,#19486A
17,sustainable global futures,#19486A
17,trade agreement,#19486A
17,trade agreements,#19486A
17,trade development,#19486A
17,transfer of environmentally sound technologies,#19486A
17,treaty organization,#19486A
17,triangular cooperation,#19486A
17,U S Mexico relations,#19486A
17,United Nations,#19486A
17,US Mexico relations,#19486A
17,World Bank,#19486A
17,World Trade Organization,#19486A
17,WTO,#19486A
